interview__key	interview__id	Vegetable_roster__id	vegetable_measure__1	vegetable_measure__2	vegetable_measure__3	vegetable_measure__4	vegetable_measure__5	vegetable_measure__6
00-24-79-05	176ba03c3d4e4bb09034d08c003f7aad	9	0	0	0	0	0	1
00-24-79-05	176ba03c3d4e4bb09034d08c003f7aad	16	0	1	0	0	0	0
55-24-26-29	112294ad360049a38f79aa46b28c3f29	5	0	1	0	0	0	0
55-24-26-29	112294ad360049a38f79aa46b28c3f29	9	1	0	0	0	0	0
55-24-26-29	112294ad360049a38f79aa46b28c3f29	13	0	0	0	0	1	0
80-98-06-14	b21f0c80d07a4dd7a44225198a886383	3	1	0	0	0	1	0
80-98-06-14	b21f0c80d07a4dd7a44225198a886383	5	0	1	0	0	0	0
80-98-06-14	b21f0c80d07a4dd7a44225198a886383	7	0	0	0	0	1	0
31-80-18-59	5c4ba5fd5eda4abe9be461040a517637	9	0	0	0	0	0	1
32-49-27-16	bc7b39db2bf34aa9b90e12958853bc57	8	0	0	0	0	1	0
77-18-00-26	12d242630d6c4b2196209195c472ab4d	1	0	1	0	0	0	0
77-18-00-26	12d242630d6c4b2196209195c472ab4d	4	0	0	0	0	1	0
44-78-56-79	1312ff39c0e44feb81c9f45be926091b	4	0	1	0	0	0	0
44-78-56-79	1312ff39c0e44feb81c9f45be926091b	7	0	0	0	0	1	0
44-78-56-79	1312ff39c0e44feb81c9f45be926091b	12	1	0	0	0	0	0
66-46-18-82	b5e9e22113a94369af61bdbba8b3fe74	1	0	1	0	0	0	0
66-46-18-82	b5e9e22113a94369af61bdbba8b3fe74	5	1	0	0	0	0	0
66-46-18-82	b5e9e22113a94369af61bdbba8b3fe74	8	0	1	0	0	1	0
57-60-71-14	31d4f337fdcb4a6fbc732383ea2c3fdd	1	0	1	0	0	0	0
57-60-71-14	31d4f337fdcb4a6fbc732383ea2c3fdd	6	0	1	0	0	0	0
57-60-71-14	31d4f337fdcb4a6fbc732383ea2c3fdd	7	0	1	0	0	0	0
64-46-79-23	612d1b4f668c4be4a66883cafc5942cf	5	0	1	0	0	0	0
46-57-99-69	2cfe173b3afb4c0da17b2313ae9f984c	6	0	1	0	0	0	0
46-57-99-69	2cfe173b3afb4c0da17b2313ae9f984c	9	0	0	0	0	0	1
46-57-99-69	2cfe173b3afb4c0da17b2313ae9f984c	12	0	1	0	0	0	1
79-16-64-14	0e9ef816b08b4ab5a16f1ae8388bfc96	1	0	1	0	0	0	0
79-16-64-14	0e9ef816b08b4ab5a16f1ae8388bfc96	12	0	0	0	0	0	1
25-07-06-85	7397704ab0d1408f8e128ecc8ca9396b	6	0	1	0	0	0	0
25-07-06-85	7397704ab0d1408f8e128ecc8ca9396b	9	1	1	0	0	0	0
25-07-06-85	7397704ab0d1408f8e128ecc8ca9396b	12	1	0	0	0	0	0
69-71-61-19	9aed7270d8cd4f09a6c347f89b1dd80a	1	0	1	0	0	0	0
69-71-61-19	9aed7270d8cd4f09a6c347f89b1dd80a	7	0	0	0	0	1	0
85-11-51-73	fa74ef721c864d9787c2c6ba679bbd6a	9	0	1	0	0	0	1
85-11-51-73	fa74ef721c864d9787c2c6ba679bbd6a	12	0	0	0	0	0	1
06-77-67-57	7c15c2e7422d495887293edd3c4b2c41	1	0	1	0	0	0	0
39-68-69-74	ef9a4c4fbb534dd89daa2738c8b5dc4d	9	0	0	0	0	0	1
39-68-69-74	ef9a4c4fbb534dd89daa2738c8b5dc4d	12	0	1	0	0	0	0
14-17-51-22	208523740d2d41658dd73e877dfac858	1	0	1	0	0	0	0
14-17-51-22	208523740d2d41658dd73e877dfac858	9	0	0	0	0	0	1
32-29-64-28	52cbc8fdb61043488e433f5a1ca8d731	1	0	1	0	0	0	0
70-13-41-94	04db37676f914cafbe7ad68e4e704cb4	8	0	1	0	0	1	0
87-80-79-22	2f29971ebd854074913a92ad791eac5b	1	0	1	0	0	0	0
87-80-79-22	2f29971ebd854074913a92ad791eac5b	4	0	0	0	0	1	0
87-80-79-22	2f29971ebd854074913a92ad791eac5b	5	0	1	0	0	0	0
87-80-79-22	2f29971ebd854074913a92ad791eac5b	6	0	1	0	0	0	0
87-80-79-22	2f29971ebd854074913a92ad791eac5b	8	0	0	0	0	1	0
23-88-73-58	96cfa0c638fe4487ab779c68dd6ae5b3	5	0	1	0	0	0	0
23-88-73-58	96cfa0c638fe4487ab779c68dd6ae5b3	6	0	1	0	0	0	0
23-88-73-58	96cfa0c638fe4487ab779c68dd6ae5b3	12	0	0	0	0	0	1
14-78-61-25	78e32b3aca0448ccb73b6e1790514bfb	4	0	0	0	0	1	0
14-78-61-25	78e32b3aca0448ccb73b6e1790514bfb	13	0	0	1	0	0	0
14-78-61-25	78e32b3aca0448ccb73b6e1790514bfb	15	0	0	0	0	1	0
16-84-53-12	0bca41b6f13e412c9ab27049a231ba81	9	1	0	0	0	0	0
44-88-69-83	2fcee3e9d24046d49b362ea36307eae2	4	0	0	0	0	1	0
44-88-69-83	2fcee3e9d24046d49b362ea36307eae2	7	0	0	0	0	1	0
44-88-69-83	2fcee3e9d24046d49b362ea36307eae2	12	0	1	0	0	0	0
98-88-10-75	87c2be9e0def4c9eb1eb1e97f9edc4c5	1	0	1	0	0	0	0
98-88-10-75	87c2be9e0def4c9eb1eb1e97f9edc4c5	4	0	0	0	0	1	0
98-88-10-75	87c2be9e0def4c9eb1eb1e97f9edc4c5	7	0	0	0	0	1	0
98-88-10-75	87c2be9e0def4c9eb1eb1e97f9edc4c5	12	0	0	0	0	0	1
54-26-15-04	c60888e4dcbe4ac088163ed8eb246d09	6	0	1	0	0	0	0
52-08-14-65	0ffd0314e5374e8eb7fe492f67c9b8af	1	0	1	0	0	0	0
52-08-14-65	0ffd0314e5374e8eb7fe492f67c9b8af	9	0	0	0	0	0	1
67-83-93-03	31e212595da745a0bb51da7e7cf80b0f	5	0	1	0	0	0	0
74-78-35-95	8b893429ef95426881073099036aefdd	9	0	0	0	0	0	1
74-78-35-95	8b893429ef95426881073099036aefdd	12	0	0	0	0	0	1
36-84-21-99	4e0860779ea14075b3ebb79f9c754f84	7	0	0	0	0	1	0
56-35-13-08	153eeea6cb9f4df0ac5841fb92f9f25e	9	0	0	0	0	0	1
56-35-13-08	153eeea6cb9f4df0ac5841fb92f9f25e	12	0	0	0	0	0	1
81-03-11-35	167e8ef13f984d3097e4a64a4a31235f	5	0	1	0	0	0	0
85-72-94-60	c3ea728d0b6e47a3b70301e6a0bff602	7	0	0	0	0	1	0
85-72-94-60	c3ea728d0b6e47a3b70301e6a0bff602	9	1	0	0	0	0	0
11-78-29-99	21b64f49a50340a2bb01265a1d0581cf	1	0	1	0	0	0	0
66-62-64-34	2f1360f15ef4475880b2ac0e3e31edd8	5	0	1	0	0	0	0
44-76-18-84	35d3c4a7511e4dfbaef830f444ef5a31	6	0	1	0	0	0	0
22-51-34-95	fd98f4b1400340d1aa584d2feb2649c0	6	0	1	0	0	0	0
30-50-93-01	8b5b9f8ee90d4cf59840b6bb5dbb0fc6	1	0	1	0	0	0	0
30-50-93-01	8b5b9f8ee90d4cf59840b6bb5dbb0fc6	8	0	1	0	0	1	0
57-65-54-05	76faad1a8daa40b0a0600adb6430c972	1	0	1	0	0	0	0
16-05-37-37	29890f61583d4a68ade157d33fd121f1	1	0	1	0	0	0	0
46-28-13-85	e0dcfdada82a460f8b30bca69265bedf	5	0	1	0	0	0	0
47-99-04-13	e529fdde1a3d4520af852571cea298b8	1	0	1	0	0	0	0
47-99-04-13	e529fdde1a3d4520af852571cea298b8	9	0	1	0	0	0	0
92-39-47-50	9572bee28c544f32b463d487f152431e	1	0	1	0	0	0	0
92-39-47-50	9572bee28c544f32b463d487f152431e	7	0	0	0	0	1	0
92-39-47-50	9572bee28c544f32b463d487f152431e	12	1	0	0	0	0	0
92-39-47-50	9572bee28c544f32b463d487f152431e	14	1	0	0	0	0	0
10-26-81-02	3a6cf689ae5c4b7ba43c50f3e1166764	6	0	1	0	0	0	0
10-26-81-02	3a6cf689ae5c4b7ba43c50f3e1166764	8	0	1	0	0	0	0
10-26-81-02	3a6cf689ae5c4b7ba43c50f3e1166764	9	0	1	0	0	0	1
10-26-81-02	3a6cf689ae5c4b7ba43c50f3e1166764	13	0	0	0	0	0	1
03-23-42-11	2cc6fb5becbf41c6ad89c1a74a27d5b8	5	0	1	0	0	0	1
03-23-42-11	2cc6fb5becbf41c6ad89c1a74a27d5b8	12	0	0	0	0	0	1
03-23-42-11	2cc6fb5becbf41c6ad89c1a74a27d5b8	13	0	0	0	0	0	1
32-48-69-66	41721284d2494737bc42e59398c86b6a	1	0	1	0	0	0	0
32-48-69-66	41721284d2494737bc42e59398c86b6a	4	0	0	0	0	1	0
32-48-69-66	41721284d2494737bc42e59398c86b6a	9	1	0	0	0	0	0
06-05-25-05	46fed3b7501e4b9aa8923b348ff3d272	1	0	1	0	0	0	0
06-05-25-05	46fed3b7501e4b9aa8923b348ff3d272	4	0	0	0	0	1	0
06-05-25-05	46fed3b7501e4b9aa8923b348ff3d272	8	0	1	0	0	1	0
06-05-25-05	46fed3b7501e4b9aa8923b348ff3d272	9	1	1	0	0	0	0
06-05-25-05	46fed3b7501e4b9aa8923b348ff3d272	12	1	0	0	0	0	0
80-09-68-29	3b05657f2505452ea705ffe6844b448e	13	0	0	0	0	0	1
22-32-88-96	2ce1170788bd4d30a164202897977e64	6	0	1	0	0	0	0
22-32-88-96	2ce1170788bd4d30a164202897977e64	13	0	1	0	0	0	0
40-60-70-23	3fd28e37ac2f49838cd367f7cfa0b987	1	0	1	0	0	0	0
40-60-70-23	3fd28e37ac2f49838cd367f7cfa0b987	6	0	1	0	0	0	0
40-60-70-23	3fd28e37ac2f49838cd367f7cfa0b987	7	0	0	0	0	1	0
40-60-70-23	3fd28e37ac2f49838cd367f7cfa0b987	8	0	1	0	0	1	0
40-60-70-23	3fd28e37ac2f49838cd367f7cfa0b987	9	1	0	0	0	0	0
05-54-24-53	44aea26a3dd24f8fbe9ee1d58ff62911	4	0	0	0	0	1	0
05-54-24-53	44aea26a3dd24f8fbe9ee1d58ff62911	6	0	1	0	0	0	0
05-54-24-53	44aea26a3dd24f8fbe9ee1d58ff62911	8	0	1	0	0	1	0
36-05-49-27	46c44952c5e74a40bb09dae1b831da7d	4	0	0	0	0	1	0
36-05-49-27	46c44952c5e74a40bb09dae1b831da7d	9	0	0	0	0	0	1
83-31-08-75	9ca35fc5c16a46d192f70d40fdf7bde6	8	0	1	0	0	1	0
83-31-08-75	9ca35fc5c16a46d192f70d40fdf7bde6	9	0	1	0	0	0	1
83-31-08-75	9ca35fc5c16a46d192f70d40fdf7bde6	12	0	0	0	0	0	1
83-31-08-75	9ca35fc5c16a46d192f70d40fdf7bde6	13	0	0	0	0	0	1
80-95-61-41	759a3a7ea53f4a9694ab67d133b2a053	5	0	1	0	0	0	0
80-95-61-41	759a3a7ea53f4a9694ab67d133b2a053	9	0	1	0	0	0	0
95-23-98-60	47eb8a880e3b41f59ae5f5b3e80bf92a	4	0	0	0	0	1	0
95-23-98-60	47eb8a880e3b41f59ae5f5b3e80bf92a	5	0	1	0	0	0	0
95-23-98-60	47eb8a880e3b41f59ae5f5b3e80bf92a	8	0	1	0	0	0	0
70-24-16-49	a3d085e2b73d465aa8e6f6dd943e5635	1	0	1	0	0	0	0
70-24-16-49	a3d085e2b73d465aa8e6f6dd943e5635	3	0	1	0	0	1	0
02-81-04-55	76572512e624475f8140185bd7a00f34	5	0	1	0	0	0	0
02-81-04-55	76572512e624475f8140185bd7a00f34	9	1	0	0	0	0	0
02-81-04-55	76572512e624475f8140185bd7a00f34	12	1	0	0	0	0	0
02-81-04-55	76572512e624475f8140185bd7a00f34	13	0	0	0	0	1	0
04-68-20-53	2431c09718454321ad7c476ec9f9e900	4	0	0	0	0	1	0
04-68-20-53	2431c09718454321ad7c476ec9f9e900	7	0	0	0	0	1	0
04-68-20-53	2431c09718454321ad7c476ec9f9e900	8	0	0	0	0	1	0
04-68-20-53	2431c09718454321ad7c476ec9f9e900	12	1	0	0	0	0	0
04-68-20-53	2431c09718454321ad7c476ec9f9e900	14	1	0	0	0	0	0
51-44-68-27	ad1723bcae2c45129596d701fef99b84	4	0	0	0	0	1	0
51-44-68-27	ad1723bcae2c45129596d701fef99b84	5	0	1	0	0	0	0
51-44-68-27	ad1723bcae2c45129596d701fef99b84	7	0	0	0	0	1	0
51-44-68-27	ad1723bcae2c45129596d701fef99b84	13	0	0	0	0	1	0
06-52-53-94	4c0b69f385974a26915449f7c13213b8	8	0	1	0	0	0	0
57-85-13-87	7738b289016b4acc8f4c69ea5d9b20c6	1	0	1	0	0	0	0
57-85-13-87	7738b289016b4acc8f4c69ea5d9b20c6	4	0	0	0	0	1	0
57-85-13-87	7738b289016b4acc8f4c69ea5d9b20c6	6	0	1	0	0	0	0
21-64-11-21	ad858a07082244a2b0228f39ab5b8dec	4	0	0	0	0	1	0
21-64-11-21	ad858a07082244a2b0228f39ab5b8dec	8	0	1	0	0	1	0
21-64-11-21	ad858a07082244a2b0228f39ab5b8dec	9	1	0	0	0	0	0
36-99-07-66	78069511a41d4fb5b23db79403ce73a2	4	0	0	0	0	1	0
04-10-08-00	4fdec13724b2462fb1715757b7b7fa13	1	0	1	0	0	0	0
04-10-08-00	4fdec13724b2462fb1715757b7b7fa13	9	1	0	0	0	0	0
00-28-91-14	7df59aa5e13b4039abb74fbf22c265f6	4	0	0	0	0	1	0
00-28-91-14	7df59aa5e13b4039abb74fbf22c265f6	7	0	0	0	0	1	0
65-30-20-90	aff7b949c285480796ee52e5bf7d7aa3	5	1	1	0	0	0	0
65-30-20-90	aff7b949c285480796ee52e5bf7d7aa3	12	1	0	0	0	0	0
55-48-00-99	522d1405da434478ae9f389a4672f5af	5	0	1	0	0	0	0
55-48-00-99	522d1405da434478ae9f389a4672f5af	8	0	1	0	0	1	0
45-56-52-53	9cd8d7db477141ecae79d90e47d01ea0	4	0	0	0	0	1	0
45-56-52-53	9cd8d7db477141ecae79d90e47d01ea0	7	0	0	0	0	1	0
45-56-52-53	9cd8d7db477141ecae79d90e47d01ea0	12	1	0	0	0	0	0
10-38-93-54	8814d08d5eac43209c36f246951253f1	3	0	0	0	0	1	0
10-38-93-54	8814d08d5eac43209c36f246951253f1	8	0	1	0	0	0	0
10-38-93-54	8814d08d5eac43209c36f246951253f1	9	0	0	0	0	0	1
10-38-93-54	8814d08d5eac43209c36f246951253f1	12	0	0	0	0	0	1
66-28-58-80	b14a55bf729e439eb2de57f4722772b7	7	0	0	0	0	1	0
23-18-62-97	5b959241248b429f95471d8241abd364	1	0	1	0	0	0	0
75-88-88-89	8a084ec7ba2c4c55a000bf9d0aec8309	9	1	0	0	0	0	0
25-31-96-77	b26df52eedd041ca885b931fb696c552	9	1	0	0	0	0	0
69-02-53-19	8d15e3e6e0874b86a42816932e9d85be	5	0	1	0	0	0	0
69-02-53-19	8d15e3e6e0874b86a42816932e9d85be	13	1	0	0	0	0	0
46-82-53-85	b5f135614a354095ba73b5dcfb8fab78	6	0	1	0	0	0	0
46-82-53-85	b5f135614a354095ba73b5dcfb8fab78	7	0	0	0	0	1	0
46-82-53-85	b5f135614a354095ba73b5dcfb8fab78	9	1	0	0	0	0	0
46-82-53-85	b5f135614a354095ba73b5dcfb8fab78	12	1	0	0	0	0	0
55-66-51-45	8e2f324e54094bbf828297980c326636	6	0	1	0	0	0	0
88-10-98-32	5cc38e48c5f84e4581f92e2338ebf16f	6	0	1	0	0	0	0
88-10-98-32	5cc38e48c5f84e4581f92e2338ebf16f	9	0	1	0	0	0	1
88-10-98-32	5cc38e48c5f84e4581f92e2338ebf16f	12	0	0	0	0	0	1
88-10-98-32	5cc38e48c5f84e4581f92e2338ebf16f	13	0	0	0	0	0	1
79-69-11-21	bfd2f52298a945279de80ffd18ebc802	5	0	1	0	0	0	0
79-69-11-21	bfd2f52298a945279de80ffd18ebc802	6	0	1	0	0	0	0
79-69-11-21	bfd2f52298a945279de80ffd18ebc802	7	0	0	0	0	1	0
79-69-11-21	bfd2f52298a945279de80ffd18ebc802	8	0	0	0	0	1	0
66-70-74-38	8f576c0aa1264dfa8a336e45aa4d19a2	5	0	1	0	0	0	0
66-70-74-38	8f576c0aa1264dfa8a336e45aa4d19a2	6	0	1	0	0	0	0
66-70-74-38	8f576c0aa1264dfa8a336e45aa4d19a2	13	0	0	0	0	1	0
02-94-72-26	c03ac47db5444b4381d0590d80423670	12	1	0	0	0	0	0
14-67-74-86	90ef3c2ebd3d415885862e52fcbe9809	1	0	1	0	0	0	0
14-67-74-86	90ef3c2ebd3d415885862e52fcbe9809	2	0	1	0	0	0	0
14-67-74-86	90ef3c2ebd3d415885862e52fcbe9809	5	0	1	0	0	0	0
45-11-50-80	60ab3b41f96c42649c40806eaf2f067b	4	0	0	0	0	1	0
45-11-50-80	60ab3b41f96c42649c40806eaf2f067b	7	0	0	0	0	1	0
02-43-07-08	2a2d5fd7300f435381bd4923c51faefa	1	0	1	0	0	0	0
02-43-07-08	2a2d5fd7300f435381bd4923c51faefa	7	0	0	0	0	1	0
02-43-07-08	2a2d5fd7300f435381bd4923c51faefa	9	1	0	0	0	0	0
02-43-07-08	2a2d5fd7300f435381bd4923c51faefa	14	1	0	0	0	0	0
32-87-72-29	63172c3e66e847aa8d6df0bb2d01d98d	1	0	1	0	0	0	0
04-91-44-91	40ede29618354b1a9dd6b07d3e9eb3b6	7	0	0	0	0	1	0
04-91-44-91	40ede29618354b1a9dd6b07d3e9eb3b6	9	1	0	0	0	0	0
04-91-44-91	40ede29618354b1a9dd6b07d3e9eb3b6	12	1	0	0	0	0	0
39-45-11-87	c84b63411d3f474980becb6d0747d4f9	5	0	1	0	0	0	0
39-45-11-87	c84b63411d3f474980becb6d0747d4f9	8	0	1	0	0	1	0
92-07-63-34	239853788ebc483bbf9c90ea943ded2a	5	0	1	0	0	0	0
92-07-63-34	239853788ebc483bbf9c90ea943ded2a	8	0	1	0	0	1	0
92-07-63-34	239853788ebc483bbf9c90ea943ded2a	9	1	0	0	0	0	0
04-08-11-81	36aea16ae80341b8953e395f9ca561ba	1	0	1	0	0	0	0
04-08-11-81	36aea16ae80341b8953e395f9ca561ba	7	0	0	0	0	1	0
20-46-62-43	6458e1cf2614455e88d3cecf0a2e89dd	4	0	0	0	0	1	0
20-46-62-43	6458e1cf2614455e88d3cecf0a2e89dd	5	0	1	0	0	0	0
44-61-09-52	d001d3ac3f5c4925991f678f171fb24f	4	0	0	0	0	1	0
44-61-09-52	d001d3ac3f5c4925991f678f171fb24f	7	0	0	0	0	1	0
21-17-12-62	19c2782caf1446928aa375d12352b02f	1	0	1	0	0	0	0
21-17-12-62	19c2782caf1446928aa375d12352b02f	5	0	1	0	0	0	0
21-17-12-62	19c2782caf1446928aa375d12352b02f	8	0	1	0	0	0	0
27-80-54-57	d0d6b99b2efe4eec9aa1a5e0df18587d	4	0	0	0	0	1	0
27-80-54-57	d0d6b99b2efe4eec9aa1a5e0df18587d	12	1	0	0	0	0	0
06-94-22-85	67f86e1d947d4b8e803a056dc1013a81	1	0	1	0	0	0	0
05-77-25-83	dc72137a86d34ad0a3a8cc4e32c7feec	7	0	0	0	0	1	0
50-17-45-84	68a942ae8d5c4b519083861198538855	7	0	0	0	0	1	0
77-55-96-14	c7860ae874c84226956b0c6ae12d2500	8	0	1	0	0	1	0
77-60-65-07	066c89add7394cbe9f1c1ffbad7f792b	7	0	0	0	0	1	0
77-60-65-07	066c89add7394cbe9f1c1ffbad7f792b	9	1	0	0	0	0	0
77-60-65-07	066c89add7394cbe9f1c1ffbad7f792b	13	1	0	0	0	0	0
29-84-90-85	6bb13eb304f04e6297fce758acc5e109	4	0	0	0	0	1	0
29-84-90-85	6bb13eb304f04e6297fce758acc5e109	6	0	1	0	0	0	0
29-84-90-85	6bb13eb304f04e6297fce758acc5e109	8	0	1	0	0	1	0
25-51-35-51	76219c02dac9441d9a526feec5e60c46	1	0	1	0	0	0	0
25-51-35-51	76219c02dac9441d9a526feec5e60c46	5	0	1	0	0	0	0
25-51-35-51	76219c02dac9441d9a526feec5e60c46	9	1	0	0	0	0	0
90-12-84-43	d1d54ffd810540ed8041aa99bc4e8b8a	9	1	0	0	0	0	0
58-65-84-95	67024d4dcf44490db3cc296fa9ad3f14	1	0	1	0	0	0	0
58-65-84-95	67024d4dcf44490db3cc296fa9ad3f14	12	1	0	0	0	0	0
78-06-49-64	62b498e5f4cd44f5914cb80b65a08fed	6	0	1	0	0	0	0
98-77-22-37	d1ca5262f35b4ae7b1a4f9052080e46d	4	0	0	0	0	1	0
98-77-22-37	d1ca5262f35b4ae7b1a4f9052080e46d	8	0	0	0	0	1	0
98-77-22-37	d1ca5262f35b4ae7b1a4f9052080e46d	12	1	0	0	0	0	0
98-77-22-37	d1ca5262f35b4ae7b1a4f9052080e46d	14	1	0	0	0	0	0
44-39-78-16	984d6369596a47adb50a655e2cf6c1b8	4	0	0	0	0	1	0
44-39-78-16	984d6369596a47adb50a655e2cf6c1b8	7	0	0	0	0	1	0
44-39-78-16	984d6369596a47adb50a655e2cf6c1b8	9	1	0	0	0	0	0
44-39-78-16	984d6369596a47adb50a655e2cf6c1b8	13	1	0	0	0	0	0
53-47-25-33	bccc6f1fbad5418dae7fd4e7b7199040	5	0	1	0	0	0	0
53-47-25-33	bccc6f1fbad5418dae7fd4e7b7199040	9	1	0	0	0	0	0
75-26-91-47	aa536b8c17654510bde06f2d7c828b87	9	1	0	0	0	0	0
03-90-96-88	9c936c666b6c4a00b6dabae682c44ae5	4	0	0	0	0	1	0
03-90-96-88	9c936c666b6c4a00b6dabae682c44ae5	9	1	0	0	0	0	0
78-88-84-96	75fb36a7a55d4b08921dc84aa1827c81	9	1	0	0	0	0	0
07-75-95-18	030675086596473db945dd51ba76ea63	1	0	1	0	0	0	0
07-75-95-18	030675086596473db945dd51ba76ea63	9	1	0	0	0	0	0
07-75-95-18	030675086596473db945dd51ba76ea63	12	1	0	0	0	0	0
07-75-95-18	030675086596473db945dd51ba76ea63	14	1	0	0	0	0	0
65-63-90-91	124a954fe28a44a98df9ff7538ef0400	4	0	0	0	0	1	0
22-27-79-49	65a4bf73238d49e8ba874aeddaeddfda	1	0	0	0	0	1	0
22-27-79-49	65a4bf73238d49e8ba874aeddaeddfda	4	0	0	0	0	1	0
22-83-56-48	654fd8e20d8d4dba8c69476628ca1b21	9	1	1	0	0	0	0
65-58-68-19	d8188f9da568411b877e2ce37e92b33c	4	0	0	0	0	1	0
65-58-68-19	d8188f9da568411b877e2ce37e92b33c	7	0	0	0	0	1	0
67-03-24-59	f78369ea9a0044bb81fc092ee026fd45	7	0	0	0	0	1	0
30-29-09-70	a27a9c7853734b5da19cc915b2ff71c2	5	0	1	0	0	0	0
30-29-09-70	a27a9c7853734b5da19cc915b2ff71c2	8	0	1	0	0	0	0
30-29-09-70	a27a9c7853734b5da19cc915b2ff71c2	9	1	0	0	0	0	0
96-45-09-70	0d583466c614457093552adc84ac25d2	1	0	1	0	0	0	0
96-45-09-70	0d583466c614457093552adc84ac25d2	9	1	0	0	0	0	0
52-24-18-03	c3db116ae3fd46e880b73b26fbd4219c	1	0	1	0	0	0	0
52-24-18-03	c3db116ae3fd46e880b73b26fbd4219c	7	0	0	0	0	1	0
75-64-83-73	c495003cfe4e4e61b6f24fa719414b92	6	0	1	0	0	0	0
74-33-19-17	baa983efc69f490d9ed155e24f053ed5	7	0	0	0	0	1	0
74-33-19-17	baa983efc69f490d9ed155e24f053ed5	12	1	0	0	0	0	0
74-33-19-17	baa983efc69f490d9ed155e24f053ed5	13	1	0	0	0	1	0
93-16-15-72	295eb5065fd841bc9b1589c8bd222dbe	3	1	0	0	0	1	0
93-16-15-72	295eb5065fd841bc9b1589c8bd222dbe	4	0	0	0	0	1	0
93-16-15-72	295eb5065fd841bc9b1589c8bd222dbe	7	0	0	0	0	1	0
85-96-32-21	7c72956844f648e9852b6a357b64f902	5	0	1	0	0	0	0
08-29-52-60	bc0d73a0b22a422d8b423f443090f320	8	0	1	0	0	0	0
42-21-70-81	dee8cf40406b4fe1b4a53f15ee382eba	1	0	1	0	0	0	0
42-21-70-81	dee8cf40406b4fe1b4a53f15ee382eba	4	0	0	0	0	1	0
42-21-70-81	dee8cf40406b4fe1b4a53f15ee382eba	5	0	1	0	0	0	0
42-21-70-81	dee8cf40406b4fe1b4a53f15ee382eba	6	0	1	0	0	0	0
42-21-70-81	dee8cf40406b4fe1b4a53f15ee382eba	8	0	0	0	0	1	0
88-27-33-62	7feecd8e4e8f409cb282d220e038c4f1	9	1	0	0	0	0	0
88-27-33-62	7feecd8e4e8f409cb282d220e038c4f1	12	1	0	0	0	0	0
35-39-03-85	aca73373b98d48af8be52c6e9e678d63	1	0	1	0	0	0	0
35-39-03-85	aca73373b98d48af8be52c6e9e678d63	9	1	0	0	0	0	0
35-39-03-85	aca73373b98d48af8be52c6e9e678d63	10	0	0	1	0	0	0
41-68-62-47	6bf5054d3e054aeeb507ddd127cfb6df	4	0	0	0	0	1	0
41-68-62-47	6bf5054d3e054aeeb507ddd127cfb6df	5	0	1	0	0	0	0
41-68-62-47	6bf5054d3e054aeeb507ddd127cfb6df	7	0	0	0	0	1	0
41-68-62-47	6bf5054d3e054aeeb507ddd127cfb6df	9	1	0	0	0	0	0
02-82-60-61	c45c917264b643ada91e55e3844b5b25	1	0	1	0	0	0	0
02-82-60-61	c45c917264b643ada91e55e3844b5b25	9	1	0	0	0	0	0
50-46-75-97	e03a434876154868afda2b87eef1e62d	4	0	0	0	0	1	0
50-46-75-97	e03a434876154868afda2b87eef1e62d	7	0	0	0	0	1	0
50-46-75-97	e03a434876154868afda2b87eef1e62d	9	1	0	0	0	0	0
50-46-75-97	e03a434876154868afda2b87eef1e62d	12	1	0	0	0	0	0
82-73-19-40	53d3c0f2d9754342bd2ea77aff847284	6	0	1	0	0	0	0
82-73-19-40	53d3c0f2d9754342bd2ea77aff847284	9	1	0	0	0	0	0
82-73-19-40	53d3c0f2d9754342bd2ea77aff847284	12	1	1	0	0	0	0
96-94-94-33	25a72c99765b49a4b5c03068a64e5e46	7	0	0	0	0	1	0
96-94-94-33	25a72c99765b49a4b5c03068a64e5e46	12	1	0	0	0	0	0
96-54-00-90	e2fb65ae879044a392ad425a151c7ba8	3	0	1	0	0	1	0
96-54-00-90	e2fb65ae879044a392ad425a151c7ba8	5	0	1	0	0	0	0
96-54-00-90	e2fb65ae879044a392ad425a151c7ba8	12	1	0	0	0	0	0
95-90-48-70	2df31eadfff248e5901b6bfa6ca8597a	1	0	1	0	0	0	0
67-66-40-94	5aaaed512e8c4861ad39143f01ed65bc	8	0	1	0	0	1	0
67-66-40-94	5aaaed512e8c4861ad39143f01ed65bc	9	1	0	0	0	0	0
18-28-29-45	14002bf454ed45f58d0b2beb87805ae7	7	0	0	0	0	1	0
34-11-66-86	983375300eb943c3bba637b89bcf47cd	4	0	0	0	0	1	0
34-11-66-86	983375300eb943c3bba637b89bcf47cd	7	0	0	0	0	1	0
96-67-05-08	eca4f253c62841c386af993eb7edf5e5	7	0	0	0	0	1	0
96-67-05-08	eca4f253c62841c386af993eb7edf5e5	9	1	0	0	0	0	0
96-67-05-08	eca4f253c62841c386af993eb7edf5e5	13	0	0	0	0	1	0
97-67-98-15	f2ca9015a7c146f1a1d9a8b978509632	1	0	1	0	0	0	0
97-67-98-15	f2ca9015a7c146f1a1d9a8b978509632	4	0	0	0	0	1	0
97-67-98-15	f2ca9015a7c146f1a1d9a8b978509632	5	0	1	0	0	0	0
97-67-98-15	f2ca9015a7c146f1a1d9a8b978509632	13	0	0	0	0	0	1
71-32-47-67	087ea5a1831e443f84da2b92b9b2220c	1	0	1	0	0	0	0
